age,yr,cohort,rate,y,D,L,country,gender
77.0,2012.0,1935.0,0.02847207250485438,-3.5588315842456537,11998.87,421425.94284115563,SC1,Female
78.0,2012.0,1934.0,0.03235989755668902,-3.4308353525357624,12993.43,401528.7742254971,SC1,Female
79.0,2012.0,1933.0,0.03698446039908975,-3.297257443771875,14867.5,401993.1571143299,SC1,Female
80.0,2012.0,1932.0,0.042311620700161014,-3.1626935096148254,16320.34,385717.6758993279,SC1,Female
81.0,2012.0,1931.0,0.04904949902678074,-3.014925306544213,17817.2,363249.3777412877,SC1,Female
82.0,2012.0,1930.0,0.05476659135814489,-2.904674917687491,18750.73,342375.3338486966,SC1,Female
83.0,2012.0,1929.0,0.0632464733600084,-2.7607159100830128,21014.03,332256.1541160563,SC1,Female
84.0,2012.0,1928.0,0.07324038364380818,-2.614008321016305,22232.73,303558.34983231383,SC1,Female
50.0,2013.0,1963.0,0.0016244493543936722,-6.422586379460728,1287.67,792680.9146232968,SC1,Female
51.0,2013.0,1962.0,0.0019020384752602862,-6.2648290862200655,1257.65,661211.6507411322,SC1,Female
52.0,2013.0,1961.0,0.0021171289623480465,-6.157694371184546,1359.71,642242.406665669,SC1,Female
53.0,2013.0,1960.0,0.0024416458813288633,-6.015082925549685,1518.79,622035.3293711044,SC1,Female
54.0,2013.0,1959.0,0.002678113332918585,-5.922642712624087,1651.86,616799.8865827747,SC1,Female
55.0,2013.0,1958.0,0.0029201259442987637,-5.836128532022922,1703.88,583495.3808504887,SC1,Female
56.0,2013.0,1957.0,0.0031063252957044905,-5.774314828347289,1834.95,590714.0512738372,SC1,Female
57.0,2013.0,1956.0,0.0034414854446236367,-5.671852085504656,1999.03,580862.5467595477,SC1,Female
58.0,2013.0,1955.0,0.003754221782134152,-5.584874263677945,2198.14,585511.4928107496,SC1,Female
59.0,2013.0,1954.0,0.003965716662493317,-5.530068693067138,2391.24,602978.0247831887,SC1,Female
60.0,2013.0,1953.0,0.0042747149939914636,-5.4550378468880005,2831.47,662376.3230952034,SC1,Female
61.0,2013.0,1952.0,0.004859213256441514,-5.326878735564576,3191.66,656826.4925950806,SC1,Female
62.0,2013.0,1951.0,0.005379533728696079,-5.225153576092901,3763.96,699681.4575066024,SC1,Female
63.0,2013.0,1950.0,0.005710185265459058,-5.165503810050894,4428.31,775510.7398680865,SC1,Female
64.0,2013.0,1949.0,0.006472469626131957,-5.040197539106339,5101.66,788209.1836171083,SC1,Female
65.0,2013.0,1948.0,0.00722935218265463,-4.929605848118482,5503.86,761321.3274082013,SC1,Female
66.0,2013.0,1947.0,0.00813258061997454,-4.811876986358245,5291.75,650685.2187856412,SC1,Female
67.0,2013.0,1946.0,0.008946534155763002,-4.71648906686029,3844.0,429663.59185292415,SC1,Female
68.0,2013.0,1945.0,0.0100401055974737,-4.601167647097201,4792.49,477334.6209830592,SC1,Female
69.0,2013.0,1944.0,0.011278065263606751,-4.48489556680712,5995.12,531573.4445468838,SC1,Female
70.0,2013.0,1943.0,0.012871131719471053,-4.3527683265492945,6294.27,489022.2660434919,SC1,Female
71.0,2013.0,1942.0,0.013796729865009124,-4.2833236812036155,7433.86,538813.1878158711,SC1,Female
72.0,2013.0,1941.0,0.015617592731756998,-4.159357260931642,7458.88,477594.73102618597,SC1,Female
73.0,2013.0,1940.0,0.017634232404982592,-4.037913243035736,7662.98,434551.3784787597,SC1,Female
74.0,2013.0,1939.0,0.02018520632592683,-3.902805302984276,7775.04,385185.0644703776,SC1,Female
75.0,2013.0,1938.0,0.022731887059046472,-3.783986623928139,9485.93,417296.1961037433,SC1,Female
76.0,2013.0,1937.0,0.026044041146463533,-3.6479662837261273,10638.53,408482.30657340155,SC1,Female
77.0,2013.0,1936.0,0.029503942827451547,-3.52323136939957,12229.35,414498.8373764528,SC1,Female
78.0,2013.0,1935.0,0.03291922881755928,-3.4136983294027243,12938.73,393044.7481533473,SC1,Female
79.0,2013.0,1934.0,0.037634485231169405,-3.2798344885174595,14236.4,378280.7154808435,SC1,Female
80.0,2013.0,1933.0,0.042669225183144865,-3.1542773402985143,16340.49,382957.2702542252,SC1,Female
81.0,2013.0,1932.0,0.04892137749657618,-3.017540810412089,17885.29,365592.52652384376,SC1,Female
82.0,2013.0,1931.0,0.05582240946383846,-2.8855798869212945,19509.14,349485.8102217523,SC1,Female
83.0,2013.0,1930.0,0.06259211375758743,-2.7711159871253184,20671.75,330261.25431806763,SC1,Female
84.0,2013.0,1929.0,0.0726794119337597,-2.621697126656965,22527.7,309959.855213631,SC1,Female
50.0,2014.0,1964.0,0.0018266161646316235,-6.305290114171987,1187.58,650153.0113413297,SC1,Female
51.0,2014.0,1963.0,0.0019714896914786073,-6.228965833430941,1291.64,655159.3982879396,SC1,Female
52.0,2014.0,1962.0,0.0022748755865883226,-6.0858299152885476,1385.69,609127.8169977408,SC1,Female
53.0,2014.0,1961.0,0.002544879795823341,-5.973671861598692,1480.73,581846.734934269,SC1,Female
54.0,2014.0,1960.0,0.002706780639098769,-5.911995306321762,1544.76,570700.1068672978,SC1,Female
55.0,2014.0,1959.0,0.003140776974314081,-5.763285065622134,1788.89,569569.2545602282,SC1,Female
56.0,2014.0,1958.0,0.003344254958636595,-5.700511343054656,1815.9,542990.8970637564,SC1,Female
57.0,2014.0,1957.0,0.003798224128843744,-5.57322165599941,1965.98,517605.05260085425,SC1,Female
58.0,2014.0,1956.0,0.003845595407574763,-5.560826835587763,2102.04,546609.7644748484,SC1,Female
59.0,2014.0,1955.0,0.00429009471553842,-5.451446468071848,2372.18,552943.5029506765,SC1,Female
60.0,2014.0,1954.0,0.004695041564151739,-5.361248313506627,2559.27,545100.6056135709,SC1,Female
61.0,2014.0,1953.0,0.00512472602359219,-5.273678214197918,3029.5,591153.5535857708,SC1,Female
62.0,2014.0,1952.0,0.005651848434800389,-5.175772630726001,3417.69,604703.0523600206,SC1,Female
63.0,2014.0,1951.0,0.00609646810814662,-5.100045674151816,3997.98,655786.2567438938,SC1,Female
64.0,2014.0,1950.0,0.006796860794977028,-4.991294421189723,4745.35,698167.8959067218,SC1,Female
65.0,2014.0,1949.0,0.007683770957354572,-4.868644842256347,5573.76,725393.8243259372,SC1,Female
66.0,2014.0,1948.0,0.008186327800720128,-4.805289857648175,5936.94,725226.2729422763,SC1,Female
67.0,2014.0,1947.0,0.009040269865000937,-4.706066252700511,5422.69,599837.1819622043,SC1,Female
68.0,2014.0,1946.0,0.010116136366336959,-4.593623470002627,4142.05,409449.7988168018,SC1,Female
69.0,2014.0,1945.0,0.01156979246345613,-4.4593576754088105,5062.52,437563.596407651,SC1,Female
70.0,2014.0,1944.0,0.012611567563595731,-4.373140825581757,6469.2,512957.6452235682,SC1,Female
71.0,2014.0,1943.0,0.014485917842516904,-4.234578284734343,6769.35,467305.56348536053,SC1,Female
72.0,2014.0,1942.0,0.016118098578169947,-4.127812503068619,7911.93,490872.4165960724,SC1,Female
73.0,2014.0,1941.0,0.017570279829864897,-4.0415464503382506,8243.09,469149.61399697774,SC1,Female
74.0,2014.0,1940.0,0.019879863718991718,-3.918047932958709,8191.06,412027.97543198854,SC1,Female
75.0,2014.0,1939.0,0.02312306844029248,-3.7669245259784856,8384.16,362588.55617061653,SC1,Female
76.0,2014.0,1938.0,0.025141024981265973,-3.683254305717736,10326.12,410727.8843123774,SC1,Female
77.0,2014.0,1937.0,0.029418835107395402,-3.5261201598546417,11527.71,391847.94224235363,SC1,Female
78.0,2014.0,1936.0,0.03315105584908324,-3.4066807122064087,13234.56,399219.8637729359,SC1,Female
79.0,2014.0,1935.0,0.03711468000591693,-3.293742700141376,14278.08,384701.6867105886,SC1,Female
80.0,2014.0,1934.0,0.04210127347553095,-3.1676772899263246,15662.77,372026.03881099046,SC1,Female
81.0,2014.0,1933.0,0.04805214812220363,-3.035468438587935,17721.79,368803.2833606294,SC1,Female
82.0,2014.0,1932.0,0.054762372020951786,-2.9047519628281555,19166.5,349993.9701784101,SC1,Female
83.0,2014.0,1931.0,0.0627135528444637,-2.769177700881935,20913.37,333474.48918844364,SC1,Female
84.0,2014.0,1930.0,0.07048550417093133,-2.652348204902212,22010.92,312275.8396765138,SC1,Female
50.0,2015.0,1965.0,0.0019163845633925868,-6.257314907990573,1172.59,611876.1455290356,SC1,Female
51.0,2015.0,1964.0,0.00204241141677687,-6.193624102169706,1296.66,634867.1914722547,SC1,Female
52.0,2015.0,1963.0,0.002183799353339638,-6.126689096501378,1392.71,637746.3194455837,SC1,Female
53.0,2015.0,1962.0,0.002540952306690643,-5.975216344324139,1469.75,578424.8669799767,SC1,Female
54.0,2015.0,1961.0,0.0028410678431457013,-5.863575296372083,1550.79,545847.5776076247,SC1,Female
55.0,2015.0,1960.0,0.0033837244102034054,-5.688778279619688,1642.83,485509.3975875076,SC1,Female
56.0,2015.0,1959.0,0.0035747859261486617,-5.63384998542667,1817.93,508542.34003281104,SC1,Female
57.0,2015.0,1958.0,0.003830096120825045,-5.564865379283342,1837.94,479867.8524036852,SC1,Female
58.0,2015.0,1957.0,0.004153407774450062,-5.4838261312292325,1924.98,463470.0237818281,SC1,Female
59.0,2015.0,1956.0,0.004555293102168508,-5.391465402992775,2057.05,451573.5769056791,SC1,Female
60.0,2015.0,1955.0,0.00503875896163127,-5.290595464991931,2537.3,503556.5343214122,SC1,Female
61.0,2015.0,1954.0,0.005420452580744894,-5.217575965034226,2679.36,494305.5879721015,SC1,Female
62.0,2015.0,1953.0,0.005860231630525692,-5.13956614878094,3145.6,536770.5917313414,SC1,Female
63.0,2015.0,1952.0,0.006516876795977734,-5.033360036831659,3594.83,551618.5302473045,SC1,Female
64.0,2015.0,1951.0,0.0068804967243938945,-4.979064431329991,4129.11,600118.0097013613,SC1,Female
65.0,2015.0,1950.0,0.00770749367338678,-4.865562219042868,4870.48,631914.8878210941,SC1,Female
66.0,2015.0,1949.0,0.008785321019570995,-4.734673016226876,5619.86,639687.4954803222,SC1,Female
67.0,2015.0,1948.0,0.009570953053907054,-4.649022490815707,6222.17,650109.7607473882,SC1,Female
68.0,2015.0,1947.0,0.010412579407339641,-4.564740645363187,5717.91,549134.8278188925,SC1,Female
69.0,2015.0,1946.0,0.011817715788530633,-4.438155535380615,4447.26,376321.4549732334,SC1,Female
70.0,2015.0,1945.0,0.01334140398391652,-4.316882997861995,5475.79,410435.8136970619,SC1,Female
71.0,2015.0,1944.0,0.014637312707226725,-4.2241813455473896,7054.6,481960.05244302854,SC1,Female
72.0,2015.0,1943.0,0.016758194166102903,-4.088867936385859,7538.85,449860.5234714947,SC1,Female
73.0,2015.0,1942.0,0.018434746665677043,-3.9935179894204467,8526.34,462514.6281980034,SC1,Female
74.0,2015.0,1941.0,0.020341434218965136,-3.8950953786074205,8836.51,434409.3884865487,SC1,Female
75.0,2015.0,1940.0,0.023441406014446116,-3.753251332520811,8926.55,380802.67004883924,SC1,Female
76.0,2015.0,1939.0,0.026257570958522942,-3.639800914061286,8996.58,342628.03723205026,SC1,Female
77.0,2015.0,1938.0,0.028942771094492156,-3.5424348092704996,11273.75,389518.68026712234,SC1,Female
78.0,2015.0,1937.0,0.033914993986213414,-3.3838980619034844,12738.49,375600.53836890694,SC1,Female
79.0,2015.0,1936.0,0.03846402358873725,-3.2580319268016633,14597.44,379508.9186736645,SC1,Female
80.0,2015.0,1935.0,0.04280259426617834,-3.151156564535566,15513.91,362452.5631208935,SC1,Female
81.0,2015.0,1934.0,0.04907510844248205,-3.0144033290924144,17114.72,348745.4341554665,SC1,Female
82.0,2015.0,1933.0,0.05602180355744725,-2.8820143147836053,19495.94,348006.2897298191,SC1,Female
83.0,2015.0,1932.0,0.06340870394413956,-2.7581541407766763,20759.58,327393.22378026106,SC1,Female
84.0,2015.0,1931.0,0.07099029485905245,-2.6452121034100635,22865.65,322095.4363606823,SC1,Female
50.0,2016.0,1966.0,0.001988006815481406,-6.220622742443065,1141.61,574248.5343157906,SC1,Female
51.0,2016.0,1965.0,0.002205251049786569,-6.116913921785802,1378.73,625203.1940460646,SC1,Female
52.0,2016.0,1964.0,0.0024172712496031263,-6.025115957821953,1379.73,570779.9653127582,SC1,Female
53.0,2016.0,1963.0,0.002615212277083474,-5.94641000805494,1526.81,583818.7643041821,SC1,Female
54.0,2016.0,1962.0,0.0029880385216603167,-5.813138119672742,1532.81,512982.007724682,SC1,Female
55.0,2016.0,1961.0,0.003392230034948811,-5.686267746444864,1544.82,455399.54073996376,SC1,Female
56.0,2016.0,1960.0,0.003676996603040393,-5.605659000503409,1712.91,465844.8687669846,SC1,Female
57.0,2016.0,1959.0,0.0041683138593390815,-5.480243675221442,1902.0,456299.6127891331,SC1,Female
58.0,2016.0,1958.0,0.004457860297022165,-5.413086382099855,1949.03,437211.9963700848,SC1,Female
59.0,2016.0,1957.0,0.004936218384205057,-5.311155750204375,2164.14,438420.6353035005,SC1,Female
60.0,2016.0,1956.0,0.0052637038347096805,-5.2469203489450855,2342.24,444979.4429076548,SC1,Female
61.0,2016.0,1955.0,0.005422846147495555,-5.217134481893435,2610.38,481367.1509389138,SC1,Female
62.0,2016.0,1954.0,0.0061179272029719236,-5.096531932151951,2864.52,468217.4051709039,SC1,Female
63.0,2016.0,1953.0,0.006792286586982148,-4.991967636077908,3278.73,482713.73093766335,SC1,Female
64.0,2016.0,1952.0,0.0073827500171823185,-4.90860907872495,3674.95,497775.2181026132,SC1,Female
65.0,2016.0,1951.0,0.007949969858672041,-4.834587141685091,4495.38,565458.7476323975,SC1,Female
66.0,2016.0,1950.0,0.008877491328958827,-4.724236269891093,5153.73,580539.0069138418,SC1,Female
67.0,2016.0,1949.0,0.00988517834625121,-4.616718780412935,6000.17,606986.5195983505,SC1,Female
68.0,2016.0,1948.0,0.010742383546770774,-4.533558282795499,6679.53,621792.1721858374,SC1,Female
69.0,2016.0,1947.0,0.01213532131580751,-4.41163496171922,6119.24,504250.34828118293,SC1,Female
70.0,2016.0,1946.0,0.013579212509397687,-4.2992151475317115,4755.51,350205.138678615,SC1,Female
71.0,2016.0,1945.0,0.01519543204667787,-4.186760419540943,6022.18,396315.1545478176,SC1,Female
72.0,2016.0,1944.0,0.01678602002074194,-4.087208880617462,7350.89,437917.38547414716,SC1,Female
73.0,2016.0,1943.0,0.01948142134662238,-3.9382940190238545,7966.22,408913.6956827411,SC1,Female
74.0,2016.0,1942.0,0.021242114938936903,-3.8517695141692245,9224.88,434273.1421291177,SC1,Female
75.0,2016.0,1941.0,0.02368040101776871,-3.743107534237736,9807.19,414147.9695652588,SC1,Female
76.0,2016.0,1940.0,0.026132843153701246,-3.6445623973434738,9631.1,368543.90252734243,SC1,Female
77.0,2016.0,1939.0,0.030605991660965122,-3.486559483277385,10080.33,329358.0587639136,SC1,Female
78.0,2016.0,1938.0,0.03382415603748741,-3.386580056086898,12484.6,369103.07491969,SC1,Female
79.0,2016.0,1937.0,0.038768070302959104,-3.2501583014820654,13946.37,359738.5655518556,SC1,Female
80.0,2016.0,1936.0,0.04316403455372048,-3.142747663959228,16088.51,372729.5227691654,SC1,Female
81.0,2016.0,1935.0,0.048747326664760796,-3.021104920687852,17264.13,354155.4210495846,SC1,Female
82.0,2016.0,1934.0,0.055344737683907554,-2.8941736978087307,18322.69,331064.71846785245,SC1,Female
83.0,2016.0,1933.0,0.06344585040934096,-2.7575684863403422,21428.34,337742.1826919852,SC1,Female
84.0,2016.0,1932.0,0.07190798168061888,-2.6323680095593773,22755.03,316446.51216977614,SC1,Female
50.0,2017.0,1967.0,0.0019262413382703967,-6.252184668019931,1164.58,604586.7549731308,SC1,Female
51.0,2017.0,1966.0,0.0023624441803203134,-6.048058526253152,1154.59,488726.8912501688,SC1,Female
52.0,2017.0,1965.0,0.0024932898299079636,-5.994152223713953,1439.73,577441.8933290021,SC1,Female
53.0,2017.0,1964.0,0.0027575994012458077,-5.893394759890374,1462.73,530436.0014508194,SC1,Female
54.0,2017.0,1963.0,0.0029212729048418195,-5.835735831374527,1497.76,512708.0039381327,SC1,Female
55.0,2017.0,1962.0,0.0033786452164815896,-5.690280473364588,1517.76,449221.4786554433,SC1,Female
56.0,2017.0,1961.0,0.0037025113925552165,-5.598743934837124,1702.86,459920.25937422004,SC1,Female
57.0,2017.0,1960.0,0.004377363079023641,-5.43130877264327,1788.9,408670.6923107254,SC1,Female
58.0,2017.0,1959.0,0.0046476803265462175,-5.3713870383583675,1987.0,427525.1007800226,SC1,Female
59.0,2017.0,1958.0,0.004953632177471574,-5.3076341982549105,2029.03,409604.49369409063,SC1,Female
60.0,2017.0,1957.0,0.005333105724413098,-5.233821522993685,2192.11,411038.16674124514,SC1,Female
61.0,2017.0,1956.0,0.005754751668768209,-5.157729388257423,2399.21,416909.38863979606,SC1,Female
62.0,2017.0,1955.0,0.0061885637821277725,-5.085052241480345,2717.37,439095.4178815468,SC1,Female
63.0,2017.0,1954.0,0.006795398928834936,-4.991509523928698,3017.52,444053.40019049484,SC1,Female
64.0,2017.0,1953.0,0.00750372110654225,-4.8923562339414,3482.76,464137.7192128709,SC1,Female
65.0,2017.0,1952.0,0.008437530463556046,-4.775065612294475,4113.08,487474.3881240481,SC1,Female
66.0,2017.0,1951.0,0.009059928810126603,-4.7038940165600405,4733.39,522453.33260337793,SC1,Female
67.0,2017.0,1950.0,0.009938481930689845,-4.61134099324768,5586.82,562140.1778422522,SC1,Female
68.0,2017.0,1949.0,0.011091437025739616,-4.501581907498687,6452.25,581732.5550356033,SC1,Female
69.0,2017.0,1948.0,0.012101869068404441,-4.414395369845289,7318.69,604756.997339166,SC1,Female
70.0,2017.0,1947.0,0.013685517670265619,-4.291417109637119,6834.45,499392.87388807646,SC1,Female
71.0,2017.0,1946.0,0.015053919132618136,-4.196116914204463,5047.55,335298.06793389784,SC1,Female
72.0,2017.0,1945.0,0.017239302315319727,-4.060563483514452,6335.2,367485.86944671284,SC1,Female
73.0,2017.0,1944.0,0.01904509826913594,-3.960945519225767,8015.04,420845.2950326329,SC1,Female
74.0,2017.0,1943.0,0.02148239990203372,-3.8405212882997395,8658.37,403044.8199216476,SC1,Female
75.0,2017.0,1942.0,0.023140987616570498,-3.766149878068148,10025.06,433216.60104175436,SC1,Female
76.0,2017.0,1941.0,0.026269013660115362,-3.639365222235651,10560.33,402007.0999481,SC1,Female
77.0,2017.0,1940.0,0.02914433728830553,-3.5354946461783654,10776.43,369760.680896462,SC1,Female
78.0,2017.0,1939.0,0.03396637308860607,-3.3823842705814102,11035.57,324896.919998263,SC1,Female
79.0,2017.0,1938.0,0.03742566453428147,-3.285398592407062,13850.99,370093.36166396335,SC1,Female
80.0,2017.0,1937.0,0.043613143688601176,-3.1323967133095763,15714.93,360325.5503021051,SC1,Female
81.0,2017.0,1936.0,0.049251802005535035,-3.0108093230885244,17787.97,361163.84123368614,SC1,Female
82.0,2017.0,1935.0,0.05529160743903044,-2.8951341461840325,18887.53,341598.4970382189,SC1,Female
83.0,2017.0,1934.0,0.0624656105088484,-2.7731391055313073,20562.38,329179.20488565933,SC1,Female
84.0,2017.0,1933.0,0.07040124394050597,-2.6535443463647863,23375.79,332036.60463377886,SC1,Female
50.0,2018.0,1968.0,0.002001306800111557,-6.21395491173929,1333.67,666399.5744808635,SC1,Female
51.0,2018.0,1967.0,0.0023243783401517295,-6.064302656275279,1234.62,531161.3770757333,SC1,Female
52.0,2018.0,1966.0,0.0025875194883916673,-5.957055588673441,1222.62,472506.5861281484,SC1,Female
53.0,2018.0,1965.0,0.0028264800605735958,-5.868723136332118,1543.78,546184.6419983981,SC1,Female
54.0,2018.0,1964.0,0.003009125824984552,-5.806105665995624,1577.79,524335.0035082364,SC1,Female
55.0,2018.0,1963.0,0.003285682188218058,-5.7181809809592155,1560.78,475024.64042222727,SC1,Female
56.0,2018.0,1962.0,0.003630411003303566,-5.6184094130641675,1679.84,462713.44992933184,SC1,Female
57.0,2018.0,1961.0,0.004184286030301887,-5.4764191916732905,1821.91,435417.17435329186,SC1,Female
58.0,2018.0,1960.0,0.004735304267977523,-5.352709295068085,1870.93,395102.38289272285,SC1,Female
59.0,2018.0,1959.0,0.0053999818570561004,-5.221359685221978,2143.08,396868.0000655298,SC1,Female
60.0,2018.0,1958.0,0.005759167833107936,-5.156962288130388,2208.1,383406.0864325252,SC1,Female
61.0,2018.0,1957.0,0.006341037193358246,-5.060712928746317,2307.16,363845.8393552043,SC1,Female
62.0,2018.0,1956.0,0.0066334230068858385,-5.01563431738517,2728.37,411306.5000027602,SC1,Female
63.0,2018.0,1955.0,0.006934926445462765,-4.971184831549489,2916.46,420546.63779572153,SC1,Female
64.0,2018.0,1954.0,0.007569987436870253,-4.883563871128575,3191.6,421612.32454033504,SC1,Female
65.0,2018.0,1953.0,0.008378134508451441,-4.782130001626584,3726.87,444832.9155184272,SC1,Female
66.0,2018.0,1952.0,0.009439219256020601,-4.662882008175073,4308.17,456411.68863114686,SC1,Female
67.0,2018.0,1951.0,0.00995163438519581,-4.610018481482128,5104.56,512936.850613565,SC1,Female
68.0,2018.0,1950.0,0.011350186362022539,-4.478521115628068,6210.12,547138.1527953512,SC1,Female
69.0,2018.0,1949.0,0.012393262688459823,-4.390602285605055,7100.57,572937.9081597136,SC1,Female
70.0,2018.0,1948.0,0.013657567515962744,-4.293461514198457,7910.97,579237.1145706427,SC1,Female
71.0,2018.0,1947.0,0.015415017312948436,-4.172413094521175,7517.77,487691.31084174395,SC1,Female
72.0,2018.0,1946.0,0.01734084523246298,-4.054690564154345,5449.74,314271.87815492396,SC1,Female
73.0,2018.0,1945.0,0.019307248021945278,-3.947274708392226,6915.47,358179.9950018584,SC1,Female
74.0,2018.0,1944.0,0.021663668684462536,-3.8321186757378225,8947.49,413018.22559801495,SC1,Female
75.0,2018.0,1943.0,0.024767125395131845,-3.6982380940873565,9598.82,387562.9426855777,SC1,Female
76.0,2018.0,1942.0,0.02699841425165328,-3.6119771461228143,11387.71,421791.8094690565,SC1,Female
77.0,2018.0,1941.0,0.030962376081875832,-3.4749824863748833,11741.89,379230.908149625,SC1,Female
78.0,2018.0,1940.0,0.034294006159608995,-3.3727846876136374,11986.01,349507.4312465995,SC1,Female
79.0,2018.0,1939.0,0.039708509800464795,-3.2261897616026967,12434.24,313137.91583925055,SC1,Female
80.0,2018.0,1938.0,0.04476420478667341,-3.1063464592295333,15506.78,346410.26404687675,SC1,Female
81.0,2018.0,1937.0,0.0514655342728261,-2.9668429327726242,17134.6,332933.4911625915,SC1,Female
82.0,2018.0,1936.0,0.057349543741550144,-2.8585903911219237,19390.73,338114.80850459286,SC1,Female
83.0,2018.0,1935.0,0.06565440124003469,-2.7233506395050826,20845.46,317502.85748229275,SC1,Female
84.0,2018.0,1934.0,0.07357449986714365,-2.6094567824780435,22699.39,308522.5185490785,SC1,Female
50.0,2019.0,1969.0,0.0020048239670438454,-6.212199019063599,1268.65,632798.6999629952,SC1,Female
51.0,2019.0,1968.0,0.002237456184522081,-6.1024156903435,1375.7,614850.0290269812,SC1,Female
52.0,2019.0,1967.0,0.002488883225434535,-5.995921172955004,1338.68,537863.7239062429,SC1,Female
53.0,2019.0,1966.0,0.002847751180641698,-5.861225655596788,1351.69,474651.7213963254,SC1,Female
54.0,2019.0,1965.0,0.003064866664413974,-5.787751213178411,1567.8,511539.3821870471,SC1,Female
55.0,2019.0,1964.0,0.0033906691727555553,-5.686727980976739,1565.8,461796.74873072136,SC1,Female
56.0,2019.0,1963.0,0.0036172509934710396,-5.622040935698966,1654.85,457488.29787784227,SC1,Female
57.0,2019.0,1962.0,0.004016626638074088,-5.517312873387948,1820.93,453348.0863616212,SC1,Female
58.0,2019.0,1961.0,0.004646595243274162,-5.371620533323916,1932.99,416001.37278966955,SC1,Female
59.0,2019.0,1960.0,0.00525700161068981,-5.248194450755333,2146.09,408234.60956071416,SC1,Female
60.0,2019.0,1959.0,0.005600724898404612,-5.184859243474782,2216.13,395686.27993695484,SC1,Female
61.0,2019.0,1958.0,0.006028686971230578,-5.111226041335212,2323.18,385354.22573545756,SC1,Female
62.0,2019.0,1957.0,0.006445651943895523,-5.044349492719139,2516.28,390384.0948754751,SC1,Female
63.0,2019.0,1956.0,0.0070611331065894315,-4.953149743671146,2797.43,396172.95946304215,SC1,Female
64.0,2019.0,1955.0,0.007827608334671481,-4.850098264594847,3087.57,394446.1536640723,SC1,Female
65.0,2019.0,1954.0,0.0084163489440359,-4.777579161864855,3467.77,412027.83095838426,SC1,Female
66.0,2019.0,1953.0,0.009270101998537728,-4.680960896386403,4052.07,437111.695280071,SC1,Female
67.0,2019.0,1952.0,0.00971859024081442,-4.633714707981914,4658.37,479325.6927776006,SC1,Female
68.0,2019.0,1951.0,0.011005406186100207,-4.509368655452655,5516.82,501282.72475465067,SC1,Female
69.0,2019.0,1950.0,0.012183086716791606,-4.407706623783142,6567.36,539055.5080715622,SC1,Female
70.0,2019.0,1949.0,0.013941959405206115,-4.272852323613023,7518.84,539295.7891695169,SC1,Female
71.0,2019.0,1948.0,0.014803006390026177,-4.212924984379851,8373.27,565646.5841723651,SC1,Female
72.0,2019.0,1947.0,0.01697109192739687,-4.076243857233434,8010.09,471984.36224772944,SC1,Female
73.0,2019.0,1946.0,0.01846521092657371,-3.9918668076952653,5979.05,323800.79619861866,SC1,Female
74.0,2019.0,1945.0,0.021179701614512752,-3.8547120269858883,7523.84,355238.24352863006,SC1,Female
75.0,2019.0,1944.0,0.02330538032986938,-3.759071029622312,9902.05,424882.5747464426,SC1,Female
76.0,2019.0,1943.0,0.026465589041896484,-3.631909916527228,10472.34,395696.4639412223,SC1,Female
77.0,2019.0,1942.0,0.029753066662634036,-3.514823071206047,12123.19,407460.1834312811,SC1,Female
78.0,2019.0,1941.0,0.03332844126046157,-3.401344154618932,13091.68,392808.04936806374,SC1,Female
79.0,2019.0,1940.0,0.037441836461109566,-3.2849665777981967,13075.67,349226.19283329113,SC1,Female
80.0,2019.0,1939.0,0.043019902520590285,-3.1460924210542256,13681.99,318038.6100003712,SC1,Female
81.0,2019.0,1938.0,0.04877197053131701,-3.0205995054974357,16803.58,344533.54697264574,SC1,Female
82.0,2019.0,1937.0,0.05526734531301296,-2.895573045536876,18803.6,340229.83903973765,SC1,Female
83.0,2019.0,1936.0,0.06308051636159051,-2.763343331099774,21528.99,341293.8137124845,SC1,Female
84.0,2019.0,1935.0,0.07122851018941141,-2.6418621167039182,23054.77,323673.3428607811,SC1,Female
